adm1+name,adm1+pcode,adm2+pcode,adm2+name,affected+idps+ind,affected+idps+hh,adm1+origin+name,adm1+origin+pcode,adm2+origin+pcode,adm2+origin+name
Northern,SD17,SD17018,Al Golid,270,54,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17018,Al Golid,215,43,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17018,Al Golid,185,37,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17018,Al Golid,240,48,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17018,Al Golid,205,41,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17018,Al Golid,175,35,Khartoum,SD01,SD01004,Sharg An Neel
Northern,SD17,SD17018,Al Golid,265,53,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17018,Al Golid,235,47,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17018,Al Golid,170,34,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17018,Al Golid,170,34,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17018,Al Golid,140,28,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17018,Al Golid,160,32,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17018,Al Golid,150,30,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17018,Al Golid,155,31,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17018,Al Golid,155,31,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17018,Al Golid,170,34,Khartoum,SD01,SD01004,Sharg An Neel
Northern,SD17,SD17018,Al Golid,165,33,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17018,Al Golid,155,31,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17018,Al Golid,155,31,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17018,Al Golid,170,34,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17018,Al Golid,115,23,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17018,Al Golid,145,29,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17018,Al Golid,140,28,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17018,Al Golid,315,63,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17018,Al Golid,305,61,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17018,Al Golid,335,67,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17018,Al Golid,335,67,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17018,Al Golid,340,68,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17018,Al Golid,330,66,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17018,Al Golid,240,48,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17018,Al Golid,225,45,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17018,Al Golid,190,38,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17018,Al Golid,235,47,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17018,Al Golid,215,43,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17018,Al Golid,210,42,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17018,Al Golid,215,43,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17018,Al Golid,255,51,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17018,Al Golid,200,40,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17018,Al Golid,175,35,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17018,Al Golid,165,33,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17018,Al Golid,170,34,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17018,Al Golid,140,28,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17018,Al Golid,155,31,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17018,Al Golid,380,76,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17018,Al Golid,335,67,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17018,Al Golid,270,54,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17018,Al Golid,310,62,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17018,Al Golid,160,32,Khartoum,SD01,SD01004,Sharg An Neel
Northern,SD17,SD17018,Al Golid,150,30,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17018,Al Golid,140,28,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17018,Al Golid,150,30,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17018,Al Golid,150,30,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17018,Al Golid,150,30,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17018,Al Golid,145,29,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17018,Al Golid,145,29,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17018,Al Golid,140,28,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17018,Al Golid,145,29,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17018,Al Golid,140,28,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17018,Al Golid,185,37,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17018,Al Golid,150,30,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17018,Al Golid,250,50,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17018,Al Golid,200,40,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17018,Al Golid,150,30,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17018,Al Golid,135,27,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17018,Al Golid,160,32,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17018,Al Golid,150,30,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17018,Al Golid,170,34,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17018,Al Golid,140,28,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17018,Al Golid,300,60,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17018,Al Golid,170,34,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17018,Al Golid,150,30,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17018,Al Golid,270,54,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17018,Al Golid,230,46,Khartoum,SD01,SD01004,Sharg An Neel
Northern,SD17,SD17018,Al Golid,120,24,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17018,Al Golid,170,34,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17018,Al Golid,165,33,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17018,Al Golid,190,38,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17018,Al Golid,120,24,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17018,Al Golid,180,36,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17018,Al Golid,130,26,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17018,Al Golid,120,24,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17018,Al Golid,90,18,Khartoum,SD01,SD01004,Sharg An Neel
Northern,SD17,SD17018,Al Golid,105,21,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17018,Al Golid,100,20,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17015,Delgo,150,30,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17015,Delgo,135,27,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17015,Delgo,165,33,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17015,Delgo,150,30,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17015,Delgo,150,30,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17015,Delgo,235,47,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17015,Delgo,215,43,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17015,Delgo,105,21,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17015,Delgo,105,21,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17015,Delgo,45,9,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17015,Delgo,65,13,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17015,Delgo,460,92,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17015,Delgo,425,85,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17015,Delgo,375,75,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17015,Delgo,305,61,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17015,Delgo,765,153,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17015,Delgo,705,141,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17015,Delgo,650,130,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17015,Delgo,605,121,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17015,Delgo,520,104,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17015,Delgo,480,97,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17015,Delgo,410,82,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17015,Delgo,380,76,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17015,Delgo,510,102,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17015,Delgo,475,95,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17015,Delgo,435,87,Khartoum,SD01,SD01004,Sharg An Neel
Northern,SD17,SD17015,Delgo,490,99,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17015,Delgo,430,86,Khartoum,SD01,SD01001,Jebel Awlia
Northern,SD17,SD17015,Delgo,390,78,Khartoum,SD01,SD01004,Sharg An Neel
Northern,SD17,SD17015,Delgo,345,69,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17015,Delgo,605,121,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17015,Delgo,525,105,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17015,Delgo,500,100,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17015,Delgo,475,95,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17015,Delgo,420,84,Khartoum,SD01,SD01004,Sharg An Neel
Northern,SD17,SD17015,Delgo,330,66,Khartoum,SD01,SD01001,Jebel Awlia
Northern,SD17,SD17015,Delgo,65,13,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17015,Delgo,21,4,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17015,Delgo,96,19,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17015,Delgo,205,41,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17015,Delgo,100,20,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17015,Delgo,95,19,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17015,Delgo,215,43,Khartoum,SD01,SD01004,Sharg An Neel
Northern,SD17,SD17015,Delgo,15,3,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17015,Delgo,22,4,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17015,Delgo,220,44,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17015,Delgo,155,31,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17015,Delgo,140,28,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17015,Delgo,140,28,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17015,Delgo,360,73,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17015,Delgo,285,57,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17015,Delgo,215,43,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17015,Delgo,405,81,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17015,Delgo,315,63,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17015,Delgo,280,56,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17015,Delgo,255,51,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17015,Delgo,215,43,Khartoum,SD01,SD01004,Sharg An Neel
Northern,SD17,SD17015,Delgo,175,35,Khartoum,SD01,SD01001,Jebel Awlia
Northern,SD17,SD17015,Delgo,230,46,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17015,Delgo,116,23,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17015,Delgo,96,19,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17015,Delgo,70,14,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17015,Delgo,55,11,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17015,Delgo,155,31,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17015,Delgo,83,17,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17015,Delgo,76,15,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17015,Delgo,55,11,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17015,Delgo,21,4,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17015,Delgo,35,7,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17015,Delgo,120,24,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17015,Delgo,155,31,Khartoum,SD01,SD01004,Sharg An Neel
Northern,SD17,SD17015,Delgo,215,43,Khartoum,SD01,SD01001,Jebel Awlia
Northern,SD17,SD17015,Delgo,170,34,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17015,Delgo,165,31,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17015,Delgo,155,31,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17015,Delgo,225,45,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17015,Delgo,220,44,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17015,Delgo,155,31,Khartoum,SD01,SD01004,Sharg An Neel
Northern,SD17,SD17015,Delgo,88,17,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17015,Delgo,170,34,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17017,Dongola,250,250,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17017,Dongola,45,45,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17017,Dongola,400,400,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17017,Dongola,175,35,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17017,Dongola,75,15,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17017,Dongola,175,35,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17017,Dongola,175,35,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17017,Dongola,220,42,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17017,Dongola,180,36,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17017,Dongola,250,50,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17017,Dongola,200,40,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17017,Dongola,315,63,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17017,Dongola,295,59,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17017,Dongola,230,46,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17017,Dongola,25,25,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17017,Dongola,250,50,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17017,Dongola,210,42,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17017,Dongola,140,28,Khartoum,SD01,SD01004,Sharg An Neel
Northern,SD17,SD17017,Dongola,125,25,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17017,Dongola,125,25,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17017,Dongola,125,25,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17017,Dongola,220,44,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17017,Dongola,180,36,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17017,Dongola,100,20,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17017,Dongola,325,65,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17017,Dongola,225,45,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17017,Dongola,200,40,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17017,Dongola,150,30,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17017,Dongola,100,20,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17017,Dongola,300,60,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17017,Dongola,275,55,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17017,Dongola,175,35,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17017,Dongola,200,40,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17017,Dongola,175,35,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17017,Dongola,210,42,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17017,Dongola,160,32,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17017,Dongola,130,26,Khartoum,SD01,SD01004,Sharg An Neel
Northern,SD17,SD17017,Dongola,130,26,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17017,Dongola,120,24,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17017,Dongola,225,45,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17017,Dongola,150,30,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17017,Dongola,225,45,Khartoum,SD01,SD01004,Sharg An Neel
Northern,SD17,SD17017,Dongola,225,45,Khartoum,SD01,SD01001,Jebel Awlia
Northern,SD17,SD17017,Dongola,125,25,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17017,Dongola,125,25,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17017,Dongola,250,50,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17017,Dongola,250,50,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17017,Dongola,250,50,Khartoum,SD01,SD01004,Sharg An Neel
Northern,SD17,SD17017,Dongola,250,50,Khartoum,SD01,SD01001,Jebel Awlia
Northern,SD17,SD17017,Dongola,250,50,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17017,Dongola,150,30,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17017,Dongola,245,49,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17017,Dongola,210,42,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17017,Dongola,145,29,Khartoum,SD01,SD01004,Sharg An Neel
Northern,SD17,SD17014,Halfa,440,88,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17014,Halfa,380,76,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17014,Halfa,340,68,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17014,Halfa,275,55,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17014,Halfa,800,160,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17014,Halfa,775,155,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17014,Halfa,715,143,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17014,Halfa,660,132,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17014,Halfa,390,78,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17014,Halfa,345,69,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17014,Halfa,295,59,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17014,Halfa,285,57,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17014,Halfa,630,126,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17014,Halfa,555,111,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17014,Halfa,515,103,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17014,Halfa,475,95,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17014,Halfa,355,71,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17014,Halfa,335,67,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17014,Halfa,295,59,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17014,Halfa,265,57,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17014,Halfa,635,127,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17014,Halfa,570,114,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17014,Halfa,485,97,Khartoum,SD01,SD01004,Sharg An Neel
Northern,SD17,SD17014,Halfa,415,83,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17014,Halfa,380,76,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17014,Halfa,310,62,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17014,Halfa,250,50,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17014,Halfa,405,81,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17014,Halfa,375,75,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17014,Halfa,320,64,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17014,Halfa,250,50,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17014,Halfa,470,94,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17014,Halfa,425,85,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17014,Halfa,365,73,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17014,Halfa,315,63,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17014,Halfa,460,92,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17014,Halfa,425,85,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17014,Halfa,335,67,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17014,Halfa,230,46,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17014,Halfa,180,36,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17014,Halfa,125,25,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17014,Halfa,115,23,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17014,Halfa,80,16,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17020,Merwoe,280,56,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17020,Merwoe,320,64,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17020,Merwoe,290,58,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17020,Merwoe,275,55,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17020,Merwoe,775,155,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17020,Merwoe,725,145,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17020,Merwoe,680,136,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17020,Merwoe,630,126,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17020,Merwoe,610,122,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17020,Merwoe,530,106,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17020,Merwoe,495,99,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17020,Merwoe,495,99,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17020,Merwoe,920,184,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17020,Merwoe,565,113,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17020,Merwoe,385,77,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17020,Merwoe,330,66,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17020,Merwoe,900,180,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17020,Merwoe,500,100,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17020,Merwoe,350,70,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17020,Merwoe,310,62,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17020,Merwoe,260,52,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17020,Merwoe,255,51,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17020,Merwoe,1420,284,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17020,Merwoe,380,76,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17020,Merwoe,340,68,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17020,Merwoe,280,56,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17020,Merwoe,275,55,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17020,Merwoe,225,45,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17020,Merwoe,200,40,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17020,Merwoe,100,20,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17020,Merwoe,340,68,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17020,Merwoe,265,53,Khartoum,SD01,SD01001,Jebel Awlia
Northern,SD17,SD17020,Merwoe,235,47,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17020,Merwoe,210,42,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17020,Merwoe,310,62,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17020,Merwoe,275,55,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17020,Merwoe,250,50,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17020,Merwoe,205,41,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17020,Merwoe,185,37,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17020,Merwoe,120,24,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17020,Merwoe,95,19,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17020,Merwoe,75,15,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17020,Merwoe,210,42,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17020,Merwoe,210,42,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17020,Merwoe,200,40,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17020,Merwoe,160,32,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17020,Merwoe,350,70,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17020,Merwoe,300,60,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17020,Merwoe,110,22,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17020,Merwoe,120,24,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17020,Merwoe,250,50,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17020,Merwoe,250,50,Khartoum,SD01,SD01003,Bahri
Northern,SD17,SD17020,Merwoe,250,50,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17020,Merwoe,325,65,Khartoum,SD01,SD01007,Khartoum
Northern,SD17,SD17020,Merwoe,225,45,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17020,Merwoe,225,45,Khartoum,SD01,SD01004,Sharg An Neel
Northern,SD17,SD17020,Merwoe,125,25,Khartoum,SD01,SD01006,Um Durman
Northern,SD17,SD17020,Merwoe,75,15,Khartoum,SD01,SD01002,Um Bada
Northern,SD17,SD17020,Merwoe,150,30,Khartoum,SD01,SD01007,Khartoum
